"","phecode","ctrl_w_dz","ctrl_exp","case_w_dz","case_exp","hazard_ratio","pval","PheWASString"
"82","132",14,48.917649518987,80,45.082350481013,6.21788117726585,2.88650967751636e-10,"Infestation"
"83","132.1",3,8.20614371762653,13,7.79385628237347,4.57156443681206,0.0177047290169779,"Pediculosis & phthirus infestation"
"84","133",6,25.4909908287743,44,24.5090091712257,7.64380705135512,2.98292554604707e-06,"Arthropod-borne diseases"
"85","134",0,6.16943682199575,12,5.83056317800425,232228971.92675,0.996402763765732,"Helminthiases"
"86","134.1",1,7.71850708654475,14,7.28149291345525,14.8757944966005,0.00911441855253389,"Intestinal helminthiases"
"87","136",69,220.087654979577,350,198.912345020423,5.63719156067575,2.60278413033004e-39,"Other infectious diseases"
"88","145",19,21.9907264412032,24,21.0092735587968,1.32257755744152,0.362849117977797,"Cancer of mouth"
"89","145.1",4,6.57451026673543,9,6.42548973326457,2.30262044622483,0.165198945894405,"Cancer of lip"
"90","145.2",26,28.7804058578564,30,27.2195941421436,1.22038417663001,0.457634794473668,"Cancer of tongue"
"91","145.3",20,21.7007627238706,22,20.2992372761294,1.17628103952677,0.599555656194599,"Cancer of major salivary glands"
"92","145.4",4,6.08948853995798,8,5.91051146004202,2.06127089312158,0.237634765338908,"Cancer of the gums"
"93","145.5",4,3.66097797382219,3,3.33902202617781,0.82200552852618,0.797649779046571,"Cancer of the mouth floor"
"94","149",9,13.5489194409287,17,12.4510805590713,2.05806480676673,0.0802238223274428,"Cancer of the upper aerodigestive tract"
"95","149.1",15,18.9420013712674,22,18.0579986287326,1.53943706690517,0.197927443613502,"Cancer of oropharynx"
"96","149.2",4,6.57617244377658,9,6.42382755622342,2.30420369513761,0.164891279938244,"Cancer of nasopharynx"
"97","149.3",6,8.79072803505592,11,8.20927196494408,1.96672344151949,0.183195164542336,"Cancer of hypopharynx"
"98","149.4",54,77.0251201876062,97,73.9748798123938,1.87169377721198,0.000224257239169953,"Cancer of larynx"
"99","149.5",21,25.3136033590274,28,23.6863966409726,1.42565667752903,0.21959506944905,"Hx of malignant neoplasm of oral cavity and pharynx"
"100","149.9",8,10.1462447441713,12,9.85375525582872,1.5448421748729,0.340769193632005,"Cancer of of nasal cavities"
"101","150",56,68.5520044666818,78,65.4479955333182,1.4598424192075,0.0309067253615446,"Esophageal cancer"
"102","151",64,67.8761889994314,68,64.1238110005687,1.12490441904955,0.499522546146297,"Stomach cancer"
"103","153",4,6.14588376120449,8,5.85411623879551,2.10254696250342,0.22532210490425,"Colorectal cancer"
"104","153.2",483,554.538582831413,599,527.461417168587,1.30446296400614,1.40631857953288e-05,"Colon cancer"
"105","153.3",134,159.433624487055,177,151.566375512945,1.39022070954918,0.00404189733847357,"Cancer of the lower GI tract"
"106","155",32,58.6163312142665,81,54.3836687857335,2.73529704839113,1.48137229562895e-06,"Hepatic cancer"
"107","155.1",34,70.4552802518102,102,65.5447197481899,3.23254329066639,3.2270799847444e-09,"Hepatic cancer, primary"
"108","157",109,128.526472213317,138,118.473527786683,1.37477603773459,0.0131278926268412,"Pancreatic cancer"
"109","158",83,110.642908118951,130,102.357091881049,1.69497544927802,0.000175664589871646,"Neoplasm of unspecified nature of digestive system"
"110","159",32,37.4492820769585,40,34.5507179230415,1.3558165419071,0.199844022121077,"Cancer of the digestive organs and peritoneum"
"111","159.2",20,19.8402442102825,18,18.1597557897175,0.983239087017439,0.958565839457914,"Malignant neoplasm of small intestine"
"112","159.3",19,26.0105097827154,31,23.9894902172846,1.77167002590949,0.0499424466128754,"Malignant neoplasm of gallbladder & extrahepatic bile ducts"
"113","159.4",22,25.9809530291277,28,24.0190469708723,1.37762565167866,0.261322442216197,"Malignant neoplasm of retroperitoneum and peritoneum"
"114","164",13,15.4916239687748,17,14.5083760312252,1.39733593321725,0.364363562950064,"Cancer of intrathoracic organs"
"115","165",10,12.9002472186646,15,12.0997527813354,1.60094711124887,0.249557141419839,"Cancer within the respiratory system"
"116","165.1",457,656.271370400431,821,621.728629599569,1.89953940731689,4.6103367440609e-28,"Lung cancer"
"117","170",0,0.49856090815539,1,0.50143909184461,217378739.289501,0.998964066852251,"Cancer of bone & connective tissue"
"118","170.1",26,44.5227239819495,61,42.4772760180505,2.46198397828826,0.000120771443437298,"Bone cancer"
"119","170.2",63,76.1396602024093,85,71.8603397975907,1.43046935507188,0.031433790213353,"Cancer of connective tissue"
"120","172",0,0,0,0,NA,NA,"Skin cancer"
"121","172.1",340,261.539376542974,167,245.460623457026,0.522822656329925,6.9758575693739e-12,"Melanoma"
"122","172.11",287,260.185391519345,212,238.814608480655,0.804352041911254,0.0163425037501574,"Melanomas of skin"
"123","172.2",2118,1680.6489981547,1178,1615.3510018453,0.578413046453424,3.10016246868971e-51,"Non-melanoma skin cancer"
"124","172.21",1215,1033.29560600337,761,942.704393996627,0.686117582068906,3.86973859137653e-16,"Basal cell carcinoma (new)"
"125","172.22",975,839.806798148799,628,763.193201851201,0.708317223610974,1.64898758600263e-11,"Squamous cell carcinoma"
"126","172.3",420,353.174448022814,256,322.825551977186,0.666285378589184,3.12209089525685e-07,"Carcinoma in situ of skin"
"127","173",1878,1478.29549349249,1001,1400.70450650751,0.562235967906723,5.72296393646516e-49,"Skin neoplasm of uncertain behavior"
"128","174",0,0.503732625882477,1,0.496267374117523,221939632.785808,0.998963076793992,"Breast cancer"
"129","174.1",134,128.01153537954,113,118.98846462046,0.907055083115256,0.44543978371987,"Breast cancer, including in situ"
"130","174.11",1153,1210.5604541829,1223,1165.4395458171,1.10205651443394,0.017981422480235,"Breast cancer"
"131","174.2",6,6.2681600221674,6,5.7318399778326,1.09401458795843,0.876603420726526,"Breast cancer [male]"
"132","174.3",26,29.7459531815175,32,28.2540468184825,1.29611080280743,0.326182016160868,"Neoplasm of uncertain behavior of breast"
"133","175",396,442.889892822658,438,391.110107177342,1.25344339675995,0.00114522314174423,"Acquired absence of breast"
"134","180",0,0,0,0,NA,NA,"Cervical cancer and dysplasia"
"135","180.1",28,39.1783180963615,48,36.8216819036385,1.82606035771675,0.011407752616212,"Cervical cancer"
"136","180.3",75,72.0289055467252,63,65.9710944532748,0.916997732110525,0.612437686360462,"Cervical intraepithelial neoplasia (Cervical dysplasia)"
"137","182",135,144.524078439766,145,135.475921560234,1.14618055762903,0.25452408295484,"Uterine cancer"
"138","184",8,8.25900169468095,8,7.74099830531905,1.06701738734714,0.896852663271999,"Cancer of other female genital organs"
"139","184.1",14,20.2011642753288,25,18.7988357246712,1.92168801853384,0.0506143322675655,"Ovarian cancer"
"140","184.11",97,102.821937403537,104,98.1780625964627,1.12314223777709,0.411095867264031,"Malignant neoplasm of ovary"
"141","184.2",31,34.3048389852298,35,31.6951610147701,1.22258538072433,0.41573113687843,"Cancer of other female genital organs"
"142","185",1263,1223.62704389228,1144,1183.37295610772,0.936592026787533,0.108677561755071,"Prostate cancer"
"143","187",2,1.03456511315402,0,0.965434886845975,4.88490834307151e-09,0.998541225740903,"Cancer of other male genital organs"
"144","187.1",7,8.22581063792233,9,7.77418936207767,1.3611797255293,0.540999792163983,"Malignant neoplasm of male genital organ"
"145","187.2",16,21.850819551917,27,21.149180448083,1.74398118549584,0.0779987733162968,"Malignant neoplasm of testis"
"146","187.8",25,26.6757336631931,27,25.3242663368069,1.13782224958939,0.642007772738289,"Neoplasm of uncertain behavior of male genital organs"
"147","189",0,1.01943867717115,2,0.980561322828845,227719421.205619,0.998532023237831,"Cancer of kidney and urinary organs"
"148","189.1",40,55.2924953789482,67,51.7075046210518,1.79276006815925,0.00350801854532,"Cancer of kidney and renal pelvis"
"149","189.11",151,179.426184968553,198,169.573815031447,1.38836031122476,0.00241301926710889,"Renal cell carcinoma"
"150","189.12",18,26.6594408078,34,25.3405591922,1.99023711697267,0.0183444057714956,"Malignant neoplasm of renal pelvis"
"151","189.2",136,136.934845696996,125,124.065154303004,1.0145002408023,0.907630260901011,"Bladder cancer and neoplasms"
"152","189.21",441,444.455188161231,427,423.54481183877,1.01610231155432,0.814135418061101,"Bladder cancer"
"153","189.4",28,34.0768239408356,37,30.9231760591644,1.45799166366089,0.132871085385889,"Malignant neoplasm of kidney and other urinary organs"
"154","190",26,21.5204401957835,16,20.4795598042165,0.646035266828166,0.169572964543864,"Cancer of eye"
"155","191",42,199.467667592469,351,193.532332407531,8.63196265636301,8.99473209211196e-40,"Malignant neoplasm of brain and nervous system"
"156","191.1",9,33.1831967705237,56,31.8168032294763,6.51123122548102,1.85041448701725e-07,"Cancer of brain and nervous system"
"157","191.11",44,265.720926500252,482,260.279073499748,11.2029541940806,4.11662497742555e-53,"Brain cancer"
"158","193",99,109.849137376034,116,105.150862623966,1.22444880176579,0.139199155425705,"Thyroid cancer"
"159","194",7,16.8672811689455,26,16.1327188310545,3.88990500376984,0.00142995749561804,"Cancer of other endocrine glands"
"160","195",135,227.278638713078,304,211.721361286922,2.42267074979841,1.27763623517567e-17,"Cancer, suspected or other"
"161","195.1",257,359.836051177771,438,335.163948822229,1.83242097100872,1.37420965581006e-14,"Malignant neoplasm, other"
"162","195.3",15,15.0951192364444,13,12.9048807635556,1.01379171639392,0.971197005030131,"Malignant neoplasm of head, face, and neck"
"163","196",336,406.565841803749,444,373.434158196251,1.44002479245005,4.73688368920302e-07,"Radiotherapy"
"164","197",690,831.843442508503,920,778.156557491496,1.42643238531946,1.85327052536792e-12,"Chemotherapy"
"165","198",235,302.958230187592,347,279.041769812408,1.60522490297881,2.21247194323734e-08,"Secondary malignant neoplasm"
"166","198.1",194,231.356697623362,253,215.643302376638,1.40032399239772,0.000425337752878574,"Secondary malignancy of lymph nodes"
"167","198.2",149,240.702783633581,316,224.297216366419,2.2805817092894,1.16690176194196e-16,"Secondary malignancy of lung"
"168","198.3",82,99.2677743493658,110,92.7322256506342,1.43722087563545,0.0130211228234114,"Secondary malignant neoplasm of digestive systems"
"169","198.4",161,220.055551953815,263,203.944448046185,1.76535648095356,1.40978174237515e-08,"Secondary malignant neoplasm of liver"
"170","198.5",80,234.054514707739,380,225.945485292261,4.93239431429425,1.87898808275189e-38,"Secondary malignancy of brain/spine"
"171","198.6",266,371.00422782185,455,349.99577217815,1.8157200232841,1.16333360424574e-14,"Secondary malignancy of bone"
"172","198.7",14,24.0422450370449,33,22.9577549629551,2.4701476888587,0.00459408250008377,"Secondary malignant neoplasm of skin"
"173","199",498,564.78819126744,589,522.21180873256,1.27988703143187,5.14193952570572e-05,"Neoplasm of uncertain behavior"
"174","199.4",6,11.0914227250783,16,10.9085772749217,2.71238486959032,0.0371551613390691,"Neurofibromatosis"
"175","200",260,349.582207550114,417,327.417792449886,1.71485644592312,9.32663907642557e-12,"Myeloproliferative disease"
"176","200.1",39,60.7135393514562,80,58.2864606485438,2.1388470407117,0.000100047643384106,"Polycythemia vera"
"177","201",27,38.6041742795565,48,36.3958257204435,1.88884706787671,0.00828527367011081,"Hodgkin's disease"
"178","202",58,70.7758798577643,79,66.2241201422356,1.45687207637132,0.0297190115798111,"Cancer of other lymphoid, histiocytic tissue"
"179","202.2",264,351.500170872294,425,337.499829127706,1.67824954090242,4.05639691902073e-11,"Non-Hodgkins lymphoma"
"180","202.21",52,67.7393506482046,80,64.2606493517954,1.62322134536807,0.00658983666335902,"Nodular lymphoma"
"181","202.22",40,50.8409064309167,57,46.1590935690832,1.57157392845311,0.0286225707125266,"Reticulosarcoma"
"182","202.23",10,13.8651019641043,17,13.1348980358957,1.79592311997654,0.142035478159041,"Lymphosarcoma"
"183","202.24",14,34.3591643400883,54,33.6408356599117,3.94274768150722,4.80318058528845e-06,"Large cell lymphoma"
"184","204",64,102.741319504213,136,97.2586804957866,2.24693942984638,9.40807797895984e-08,"Leukemia"
"185","204.1",38,42.1217497071966,42,37.8782502928034,1.23002739655723,0.3559971479735,"Lymphoid leukemia"
"186","204.11",13,33.4710179277603,53,32.5289820722397,4.19935031155452,3.56818443125229e-06,"Lymphoid leukemia, acute"
"187","204.12",167,171.081816837448,168,163.918183162552,1.05006238491189,0.65508220677133,"Chronic lymphoid leukemia"
"188","204.2",8,16.1092071476154,23,14.8907928523846,3.12130489398878,0.00561694920258301,"Myeloid leukemia"
"189","204.21",31,57.1630893317115,81,54.8369106682885,2.7281782296776,2.0455765877648e-06,"Myeloid leukemia, acute"
"190","204.22",34,40.4835383682812,45,38.5164616317188,1.3920432888729,0.145883852708564,"Myeloid leukemia, chronic"
"191","204.3",6,10.2522767965831,14,9.74772320341687,2.45627416176003,0.0656414365179144,"Monocytic leukemia"
"192","204.4",101,157.648830185776,209,152.351169814224,2.14354118745685,3.20814988230009e-10,"Multiple myeloma"
"193","208",2086,1951.3267826235,1648,1782.6732173765,0.864527082802576,1.02043149683863e-05,"Benign neoplasm of colon"
"194","209",23,26.9884744533938,29,25.0115255466062,1.36133344279492,0.269722983756392,"Neuroendocrine tumors"
"195","210",34,31.4841024500626,26,28.5158975499375,0.843985789993109,0.515462448724392,"Benign neoplasm of lip, oral cavity, and pharynx"
"196","211",128,176.637826242439,211,162.362173757561,1.79563207809602,1.79607517101186e-07,"Benign neoplasm of other parts of digestive system"
"197","212",21,24.1191419754764,25,21.8808580245236,1.31316550295913,0.357981289384091,"Benign neoplasm of respiratory and intrathoracic organs"
"198","213",21,23.0904218001694,23,20.9095781998306,1.21012309757184,0.528040214036839,"Benign neoplasm of bone and articular cartilage"
"199","214",52,46.6867501479182,37,42.3132498520818,0.78468402662739,0.260067685095768,"Lipoma"
"200","214.1",63,57.0383128839923,44,49.9616871160077,0.796624486567406,0.248063809543402,"Lipoma of skin & subcutaneous tissue"
"201","215",40,44.3042071447235,44,39.6957928552765,1.2284060707451,0.34704822657416,"Other benign neoplasm of connective and other soft tissue"
"202","216",2450,1929.2297326838,1297,1817.7702673162,0.561443971546656,2.41687632647744e-63,"Benign neoplasm of skin"
"203","216.1",4358,3871.06255983701,2956,3442.93744016298,0.762143470041632,4.89531283739678e-30,"Screening for malignant neoplasms of the skin"
"204","217",3,4.04302383015321,5,3.95697616984679,1.7033106541936,0.465939827618333,"Vascular hamartomas and non-neoplastic nevi"
"205","217.1",53,41.4296591633818,26,37.5703408366182,0.540278828735103,0.0102010288653753,"Nevus, non-neoplastic"
"206","218",0,0,0,0,NA,NA,"Benign neoplasm of uterus"
"207","218.1",359,334.004412852991,284,308.995587147009,0.854881565713292,0.0485333178159726,"Uterine leiomyoma"
"208","218.2",4,4.20963556890689,4,3.79036443109311,1.11124963322625,0.881733537957193,"Benign neoplasm of uterus"
"209","220",18,22.36659503322,25,20.63340496678,1.5072044031326,0.18503808570347,"Benign neoplasm of ovary"
"210","221",4,3.6845486644507,3,3.3154513355493,0.832743463084471,0.811057025126354,"Benign female genital neoplasms"
"211","222",26,26.9436466947997,26,25.0563533052003,1.07545799764922,0.79327298432153,"Benign neoplasm of male genital organs"
"212","223",30,37.1790827538902,42,34.8209172461098,1.49562930540848,0.0924059064734853,"Benign neoplasm of urinary organs"
"213","224",15,12.6713784663496,9,11.3286215336504,0.670682292225124,0.343810620074979,"Benign neoplasm of eye"
"214","224.1",248,187.364448565267,113,173.635551434733,0.491158035495534,3.84402772422009e-10,"Benign neoplasm of eye, uveal"
"215","225",69,149.609669132382,226,145.390330867618,3.3735907122635,9.72355664157153e-19,"Benign neoplasm of brain and other parts of nervous system"
"216","225.1",51,80.4649680728878,101,71.5350319271122,2.23293530348595,3.01387271842281e-06,"Benign neoplasm of brain, cranial nerves, meninges"
"217","225.2",1,2.21556892281859,3,1.78443107718141,3.74247207107643,0.253776309971068,"Benign neoplasm of spinal cord, meninges"
"218","226",23,19.1858283504785,14,17.8141716495215,0.654993520954121,0.212387020352636,"Benign neoplasm of thyroid glands"
"219","227",49,89.5836168770868,127,86.4163831229132,2.68817196248365,4.13420085266573e-09,"Benign neoplasm of other endocrine glands"
"220","227.1",13,14.817995174552,15,13.182004825448,1.29777379766009,0.492011387932068,"Benign neoplasm of adrenal gland"
"221","227.2",3,5.25121580161122,7,4.74878419838878,2.58428038580991,0.169172744466709,"Benign neoplasm of parathyroid gland"
"222","227.3",22,38.1550145834864,50,33.8449854165136,2.57010754517389,0.000229552790058419,"Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)"
"223","228",59,71.6571137237609,78,65.3428862762391,1.45146285350636,0.0310840049025238,"Hemangioma and lymphangioma, any site"
"224","228.1",359,256.62274408186,133,235.37725591814,0.403333212241872,3.93076951196739e-19,"Hemangioma of skin & subcutaneous tissue"
"225","229",16,18.2044579589326,19,16.7955420410674,1.28795874975985,0.45637447411223,"Benign neoplasm of unspecified sites"
"226","229.1",1,0.551338049830821,0,0.448661950169179,5.53113317631868e-09,0.998982288042318,"Benign neoplasm of lymph nodes"
"227","230",5,4.63903715884823,4,4.36096284115177,0.850823299075643,0.809816792657039,"Kaposi's sarcoma"
"228","240",133,135.700631459584,132,129.299368540416,1.04165894180001,0.739854527219742,"Simple goiter"
"229","241",81,79.9225852393043,70,71.0774147606957,0.97166115388049,0.860367783704607,"Nontoxic nodular goiter"
"230","241.1",418,418.391916565925,385,384.608083434075,1.00196312853832,0.977875058103913,"Nontoxic uninodular goiter"
"231","241.2",344,335.023313163683,304,312.976686836317,0.945866375316764,0.480000804414654,"Nontoxic multinodular goiter"
"232","242",227,357.080043318382,465,334.919956681618,2.18714071369678,4.58159148510722e-22,"Thyrotoxicosis"
"233","242.1",86,113.075128572765,135,107.924871427235,1.64575103821947,0.000307793745221295,"Graves' disease"
"234","242.2",20,25.3570143958001,29,23.6429856041999,1.55640291327106,0.128366557130511,"Toxic multinodular goiter"
"235","242.3",16,24.9572457990903,32,23.0427542009097,2.16940990511644,0.0115025361469091,"Exophthalmos"
"236","244",3837,6004.72500252335,7759,5591.27499747666,2.17563949420586,2.2250738585072e-308,"Hypothyroidism"
"237","244.1",225,268.447261062209,295,251.552738937791,1.40006735499448,0.000145646657982461,"Iatrogenic hypothyroidism"
"238","244.2",506,679.842089695149,791,617.157910304851,1.72460150556168,1.16649986674049e-21,"Acquired hypothyroidism"
"239","244.3",10,17.8839303939054,25,17.1160696060946,2.61401125189584,0.0102513125873096,"Iodine hypothyroidism"
"240","244.4",2982,3672.44477960439,3885,3194.55522039561,1.4999114702968,4.81394042527938e-62,"Hypothyroidism NOS"
"241","244.5",27,38.0557151328166,45,33.9442848671834,1.87218919126438,0.0101044164398695,"Congenital hypothyroidism"
"242","245",30,34.6946098587902,37,32.3053901412098,1.32532112084657,0.252118581375962,"Thyroiditis"
"243","245.1",11,11.3901426701226,11,10.6098573298774,1.07363812268027,0.867738848192096,"Thyroiditis, acute and subacute"
"244","245.2",76,116.427481245148,152,111.572518754852,2.08815132765018,1.6137184532894e-07,"Chronic lymphocytic thyroiditis"
