"","phecode","case_w_dz","ctrl_w_dz","odds_ratio","pval","ci_low","ci_high","PheWASString"
"47","1000",60,26,2.31345659181941,0.000310368973671957,1.43657800418094,3.82205482375732,"Burns"
"48","1001",44,14,3.14981566132758,9.88828552586987e-05,1.69309885741823,6.22525953007683,"Foreign body injury"
"49","1002",165,38,4.3819840668433,3.44030935459278e-20,3.06150674393729,6.41638996631117,"Symptoms concerning nutrition, metabolism, and development"
"50","1003",0,0,0,1,0,Inf,"Sudden death"
"51","1004",46,3,15.3829797424062,6.75576862477609e-11,4.94232689202169,77.3160997140032,"Symptoms involving emotional state"
"52","1005",68,12,5.68928261037087,1.13592790092272e-10,3.05329641410809,11.5544930598205,"Other symptoms"
"53","1006",9,4,2.25088985514158,0.266732067211053,0.627998754480584,10.0051443060092,"Crushing injury"
"54","1007",11,7,1.57184915796772,0.480537458428656,0.556264995664722,4.78307053636908,"Injury to blood vessels"
"55","1008",73,12,6.10985815682979,7.56807028142187e-12,3.29302716143643,12.3696615351993,"Internal injury to organs"
"56","1009",806,365,2.28294652529311,2.4915740612128e-40,2.00989437710469,2.59675393842467,"Injury, NOS"
"57","1010",3934,3348,1.2446079842148,1.34581675739516e-15,1.17918906017817,1.31372315839539,"Other tests"
"58","1010.1",1,1,1,1,0.0127457840596285,78.4573154010539,"nan"
"59","1011",19,9,2.11257424269074,0.0869994578418175,0.910414310163859,5.30374137951203,"Complications of medical procedures NOS"
"60","1012",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Late effect"
"61","1013",23,9,2.55820476658008,0.0199910491449414,1.13977727244926,6.28346776990874,"Asphyxia and hypoxemia"
"62","1014",6,5,1.20007727838842,1,0.305044885453678,4.97207533346465,"Effects of heat, cold & air pressure"
"63","1015",67,8,8.41036711065491,9.48865968423265e-13,4.02995322087234,20.2761197722115,"Effects of other external causes"
"64","1019",3075,2907,1.07429683574765,0.0147221565356397,1.01409922413033,1.13812740207307,"Other causes of morbidity & mortality"
"65","110",0,0,0,1,0,Inf,"Dermatophytosis / Dermatomycosis"
"66","110.1",2,9,0.222131389350849,0.0653772524834376,0.0233730221533878,1.07341551755384,"Dermatophytosis"
"67","110.11",32,24,1.33408820748411,0.3491919104948,0.761043039939717,2.36832933740551,"Dermatophytosis of nail"
"68","110.12",19,10,1.90118416587135,0.135840854200834,0.840751818229902,4.57937452388898,"Althete's foot"
"69","110.13",17,5,3.4024807622404,0.0168581078220786,1.20464405649093,11.796905779033,"Dermatophytosis of the body"
"70","110.2",20,12,1.66759183557672,0.215060912008493,0.776057435373198,3.74276824051177,"Dermatomycoses"
"71","1100",0,1,0,1,0,39.0005499686929,"x"
"72","112",44,26,1.69447539944214,0.0411356384347341,1.01990469737264,2.86835897683271,"Candidiasis"
"73","112.3",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Candidiasis of skin and nails"
"74","117",8,2,4.00128473900178,0.109311437806262,0.798367660292035,38.6932368444139,"Mycoses"
"75","117.1",0,0,0,1,0,Inf,"Histoplasmosis"
"76","117.2",0,0,0,1,0,Inf,"Coccidioidomycosis"
"77","117.3",0,0,0,1,0,Inf,"Blastomycotic infection"
"78","117.4",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Aspergillosis"
"79","130",0,0,0,1,0,Inf,"Spirochetal infection"
"80","130.1",38,11,3.46083123912154,0.000140130571341141,1.73286453537154,7.51061739233562,"Lyme disease"
"81","131",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Protozoan infection"
"82","132",9,4,2.25088985514158,0.266732067211053,0.627998754480584,10.0051443060092,"Infestation"
"83","132.1",6,0,Inf,0.0312330519201888,1.17768859146603,Inf,"Pediculosis & phthirus infestation"
"84","133",8,2,4.00128473900178,0.109311437806262,0.798367660292035,38.6932368444139,"Arthropod-borne diseases"
"85","134",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Helminthiases"
"86","134.1",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Intestinal helminthiases"
"87","136",11,3,3.6683262071416,0.0573111952145358,0.968836351214362,20.4827547506664,"Other infectious diseases"
"88","145",0,0,0,1,0,Inf,"Cancer of mouth"
"89","145.1",0,0,0,1,0,Inf,"Cancer of lip"
"90","145.2",0,0,0,1,0,Inf,"Cancer of tongue"
"91","145.3",1,0,Inf,1,0.0256406640625,Inf,"Cancer of major salivary glands"
"92","145.4",0,0,0,1,0,Inf,"Cancer of the gums"
"93","145.5",0,0,0,1,0,Inf,"Cancer of the mouth floor"
"94","149",0,0,0,1,0,Inf,"Cancer of the upper aerodigestive tract"
"95","149.1",0,0,0,1,0,Inf,"Cancer of oropharynx"
"96","149.2",0,0,0,1,0,Inf,"Cancer of nasopharynx"
"97","149.3",0,0,0,1,0,Inf,"Cancer of hypopharynx"
"98","149.4",0,0,0,1,0,Inf,"Cancer of larynx"
"99","149.5",0,0,0,1,0,Inf,"Hx of malignant neoplasm of oral cavity and pharynx"
"100","149.9",0,0,0,1,0,Inf,"Cancer of of nasal cavities"
"101","150",1,0,Inf,1,0.0256406640625,Inf,"Esophageal cancer"
"102","151",0,0,0,1,0,Inf,"Stomach cancer"
"103","153",0,0,0,1,0,Inf,"Colorectal cancer"
"104","153.2",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Colon cancer"
"105","153.3",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Cancer of the lower GI tract"
"106","155",0,0,0,1,0,Inf,"Hepatic cancer"
"107","155.1",0,0,0,1,0,Inf,"Hepatic cancer, primary"
"108","157",0,0,0,1,0,Inf,"Pancreatic cancer"
"109","158",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Neoplasm of unspecified nature of digestive system"
"110","159",0,1,0,1,0,39.0005499686929,"Cancer of the digestive organs and peritoneum"
"111","159.2",0,0,0,1,0,Inf,"Malignant neoplasm of small intestine"
"112","159.3",0,0,0,1,0,Inf,"Malignant neoplasm of gallbladder & extrahepatic bile ducts"
"113","159.4",0,0,0,1,0,Inf,"Malignant neoplasm of retroperitoneum and peritoneum"
"114","164",0,0,0,1,0,Inf,"Cancer of intrathoracic organs"
"115","165",0,0,0,1,0,Inf,"Cancer within the respiratory system"
"116","165.1",0,0,0,1,0,Inf,"Lung cancer"
"117","170",0,0,0,1,0,Inf,"Cancer of bone & connective tissue"
"118","170.1",3,3,1,1,0.133900497374335,7.46823215454069,"Bone cancer"
"119","170.2",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Cancer of connective tissue"
"120","172",0,0,0,1,0,Inf,"Skin cancer"
"121","172.1",0,0,0,1,0,Inf,"Melanoma"
"122","172.11",0,1,0,1,0,39.0005499686929,"Melanomas of skin"
"123","172.2",2,2,1,1,0.0724972999730408,13.7936171467333,"Non-melanoma skin cancer"
"124","172.21",1,1,1,1,0.0127457840596285,78.4573154010539,"Basal cell carcinoma (new)"
"125","172.22",0,1,0,1,0,39.0005499686929,"Squamous cell carcinoma"
"126","172.3",0,2,0,0.499981920086784,0,5.32450932101021,"Carcinoma in situ of skin"
"127","173",35,59,0.5922028279827,0.0170220470011741,0.378004842076614,0.915429374423898,"Skin neoplasm of uncertain behavior"
"128","174",0,0,0,1,0,Inf,"Breast cancer"
"129","174.1",0,0,0,1,0,Inf,"Breast cancer, including in situ"
"130","174.11",0,0,0,1,0,Inf,"Breast cancer"
"131","174.2",0,0,0,1,0,Inf,"Breast cancer [male]"
"132","174.3",0,1,0,1,0,39.0005499686929,"Neoplasm of uncertain behavior of breast"
"133","175",13,2,6.50472104206287,0.00737019916073087,1.47223538810881,59.4098414374405,"Acquired absence of breast"
"134","180",0,0,0,1,0,Inf,"Cervical cancer and dysplasia"
"135","180.1",1,0,Inf,1,0.0256406640625,Inf,"Cervical cancer"
"136","180.3",43,27,1.59440517136804,0.0718782750638156,0.96241980580892,2.6851042057772,"Cervical intraepithelial neoplasia (Cervical dysplasia)"
"137","182",0,0,0,1,0,Inf,"Uterine cancer"
"138","184",1,0,Inf,1,0.0256406640625,Inf,"Cancer of other female genital organs"
"139","184.1",0,0,0,1,0,Inf,"Ovarian cancer"
"140","184.11",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Malignant neoplasm of ovary"
"141","184.2",0,0,0,1,0,Inf,"Cancer of other female genital organs"
"142","185",0,0,0,1,0,Inf,"Prostate cancer"
"143","187",0,0,0,1,0,Inf,"Cancer of other male genital organs"
"144","187.1",0,0,0,1,0,Inf,"Malignant neoplasm of male genital organ"
"145","187.2",3,4,0.749955992216476,1,0.109856309512206,4.43385437805421,"Malignant neoplasm of testis"
"146","187.8",0,1,0,1,0,39.0005499686929,"Neoplasm of uncertain behavior of male genital organs"
"147","189",0,0,0,1,0,Inf,"Cancer of kidney and urinary organs"
"148","189.1",0,0,0,1,0,Inf,"Cancer of kidney and renal pelvis"
"149","189.11",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Renal cell carcinoma"
"150","189.12",0,0,0,1,0,Inf,"Malignant neoplasm of renal pelvis"
"151","189.2",0,0,0,1,0,Inf,"Bladder cancer and neoplasms"
"152","189.21",1,0,Inf,1,0.0256406640625,Inf,"Bladder cancer"
"153","189.4",0,0,0,1,0,Inf,"Malignant neoplasm of kidney and other urinary organs"
"154","190",0,1,0,1,0,39.0005499686929,"Cancer of eye"
"155","191",12,2,6.00390098901845,0.0129177711547448,1.33626748523109,55.198534023361,"Malignant neoplasm of brain and nervous system"
"156","191.1",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Cancer of brain and nervous system"
"157","191.11",14,2,7.00560923931876,0.00417071895702165,1.60850175128549,63.5775463597292,"Brain cancer"
"158","193",3,5,0.599927722293002,0.726522943753084,0.093127159024285,3.08406231275103,"Thyroid cancer"
"159","194",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Cancer of other endocrine glands"
"160","195",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Cancer, suspected or other"
"161","195.1",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Malignant neoplasm, other"
"162","195.3",0,0,0,1,0,Inf,"Malignant neoplasm of head, face, and neck"
"163","196",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Radiotherapy"
"164","197",23,6,3.83759265491978,0.00230394478204367,1.51858966040061,11.5263654102794,"Chemotherapy"
"165","198",1,0,Inf,1,0.0256406640625,Inf,"Secondary malignant neoplasm"
"166","198.1",1,1,1,1,0.0127457840596285,78.4573154010539,"Secondary malignancy of lymph nodes"
"167","198.2",1,0,Inf,1,0.0256406640625,Inf,"Secondary malignancy of lung"
"168","198.3",1,0,Inf,1,0.0256406640625,Inf,"Secondary malignant neoplasm of digestive systems"
"169","198.4",0,0,0,1,0,Inf,"Secondary malignant neoplasm of liver"
"170","198.5",1,0,Inf,1,0.0256406640625,Inf,"Secondary malignancy of brain/spine"
"171","198.6",0,0,0,1,0,Inf,"Secondary malignancy of bone"
"172","198.7",0,0,0,1,0,Inf,"Secondary malignant neoplasm of skin"
"173","199",25,8,3.12896476213478,0.00452803990568392,1.36739192560873,8.02770798561003,"Neoplasm of uncertain behavior"
"174","199.4",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Neurofibromatosis"
"175","200",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Myeloproliferative disease"
"176","200.1",0,1,0,1,0,39.0005499686929,"Polycythemia vera"
"177","201",1,7,0.142804749124581,0.0702729523356312,0.00317265308891781,1.11178112427025,"Hodgkin's disease"
"178","202",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Cancer of other lymphoid, histiocytic tissue"
"179","202.2",2,4,0.499942552223058,0.687466096484795,0.0452173781712946,3.48901884684385,"Non-Hodgkins lymphoma"
"180","202.21",0,1,0,1,0,39.0005499686929,"Nodular lymphoma"
"181","202.22",1,0,Inf,1,0.0256406640625,Inf,"Reticulosarcoma"
"182","202.23",0,0,0,1,0,Inf,"Lymphosarcoma"
"183","202.24",0,0,0,1,0,Inf,"Large cell lymphoma"
"184","204",6,1,6.00172959797013,0.124952540228117,0.72801947933814,275.757453177678,"Leukemia"
"185","204.1",1,1,1,1,0.0127457840596285,78.4573154010539,"Lymphoid leukemia"
"186","204.11",14,4,3.50206404973494,0.0308306207742768,1.09958470521552,14.6116338186452,"Lymphoid leukemia, acute"
"187","204.12",1,0,Inf,1,0.0256406640625,Inf,"Chronic lymphoid leukemia"
"188","204.2",0,1,0,1,0,39.0005499686929,"Myeloid leukemia"
"189","204.21",6,0,Inf,0.0312330519201888,1.17768859146603,Inf,"Myeloid leukemia, acute"
"190","204.22",1,1,1,1,0.0127457840596285,78.4573154010539,"Myeloid leukemia, chronic"
"191","204.3",0,0,0,1,0,Inf,"Monocytic leukemia"
"192","204.4",0,0,0,1,0,Inf,"Multiple myeloma"
"193","208",7,9,0.777674307601046,0.80356255447554,0.2460523933467,2.34740443464076,"Benign neoplasm of colon"
"194","209",0,0,0,1,0,Inf,"Neuroendocrine tumors"
"195","210",3,3,1,1,0.133900497374335,7.46823215454069,"Benign neoplasm of lip, oral cavity, and pharynx"
"196","211",5,3,1.6668674622634,0.726522943753084,0.32424766382492,10.7380060819769,"Benign neoplasm of other parts of digestive system"
"197","212",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Benign neoplasm of respiratory and intrathoracic organs"
"198","213",12,8,1.5004046581519,0.503288221223729,0.563795671344808,4.23318977001417,"Benign neoplasm of bone and articular cartilage"
"199","214",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Lipoma"
"200","214.1",3,4,0.749955992216476,1,0.109856309512206,4.43385437805421,"Lipoma of skin & subcutaneous tissue"
"201","215",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Other benign neoplasm of connective and other soft tissue"
"202","216",171,257,0.66119335652691,3.27288743119509e-05,0.540865515326796,0.806625842307467,"Benign neoplasm of skin"
"203","216.1",85,54,1.57758972939499,0.010483509723193,1.1076942711093,2.26380232219898,"Screening for malignant neoplasms of the skin"
"204","217",2,2,1,1,0.0724972999730408,13.7936171467333,"Vascular hamartomas and non-neoplastic nevi"
"205","217.1",3,3,1,1,0.133900497374335,7.46823215454069,"Nevus, non-neoplastic"
"206","218",0,0,0,1,0,Inf,"Benign neoplasm of uterus"
"207","218.1",4,4,1,1,0.186203523423341,5.3704676561166,"Uterine leiomyoma"
"208","218.2",0,0,0,1,0,Inf,"Benign neoplasm of uterus"
"209","220",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Benign neoplasm of ovary"
"210","221",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Benign female genital neoplasms"
"211","222",1,0,Inf,1,0.0256406640625,Inf,"Benign neoplasm of male genital organs"
"212","223",0,0,0,1,0,Inf,"Benign neoplasm of urinary organs"
"213","224",0,0,0,1,0,Inf,"Benign neoplasm of eye"
"214","224.1",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Benign neoplasm of eye, uveal"
"215","225",4,2,2.00022981751278,0.687466096484795,0.286613527727027,22.1153910386346,"Benign neoplasm of brain and other parts of nervous system"
"216","225.1",0,1,0,1,0,39.0005499686929,"Benign neoplasm of brain, cranial nerves, meninges"
"217","225.2",0,0,0,1,0,Inf,"Benign neoplasm of spinal cord, meninges"
"218","226",1,3,0.33327689227662,0.624972878659094,0.0063532312151934,4.15146092583428,"Benign neoplasm of thyroid glands"
"219","227",7,4,1.75033443754228,0.548746535814398,0.44485606428426,8.15574598660003,"Benign neoplasm of other endocrine glands"
"220","227.1",0,0,0,1,0,Inf,"Benign neoplasm of adrenal gland"
"221","227.2",0,0,0,1,0,Inf,"Benign neoplasm of parathyroid gland"
"222","227.3",1,0,Inf,1,0.0256406640625,Inf,"Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)"
"223","228",5,2,2.50060499840729,0.453065668848391,0.409278544143079,26.2729609846638,"Hemangioma and lymphangioma, any site"
"224","228.1",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Hemangioma of skin & subcutaneous tissue"
"225","229",0,0,0,1,0,Inf,"Benign neoplasm of unspecified sites"
"226","229.1",0,0,0,1,0,Inf,"Benign neoplasm of lymph nodes"
"227","230",0,0,0,1,0,Inf,"Kaposi's sarcoma"
"228","240",11,16,0.68726375915886,0.44184341245335,0.288268156181523,1.57753691948425,"Simple goiter"
"229","241",5,4,1.25007776536724,1,0.268996879125775,6.301303774002,"Nontoxic nodular goiter"
"230","241.1",9,17,0.529120263798344,0.168437154355775,0.207721883145646,1.25547099671017,"Nontoxic uninodular goiter"
"231","241.2",11,3,3.6683262071416,0.0573111952145358,0.968836351214362,20.4827547506664,"Nontoxic multinodular goiter"
"232","242",25,11,2.27510476360161,0.0287140353328851,1.07924672649582,5.12466494087318,"Thyrotoxicosis"
"233","242.1",10,14,0.714090579301133,0.541078558739192,0.283673802606168,1.72916330857778,"Graves' disease"
"234","242.2",0,0,0,1,0,Inf,"Toxic multinodular goiter"
"235","242.3",1,3,0.33327689227662,0.624972878659094,0.0063532312151934,4.15146092583428,"Exophthalmos"
"236","244",201,68,2.9847481914968,1.43741090889762e-16,2.25399957330679,3.99372246808849,"Hypothyroidism"
"237","244.1",10,9,1.11118551260428,1,0.405644056896804,3.09161058416513,"Iatrogenic hypothyroidism"
"238","244.2",27,9,3.00398069825488,0.00391047344785308,1.37059225679776,7.26268952490427,"Acquired hypothyroidism"
"239","244.3",0,0,0,1,0,Inf,"Iodine hypothyroidism"
"240","244.4",54,19,2.84937864701428,4.95131896250518e-05,1.66105875727692,5.09356811285474,"Hypothyroidism NOS"
"241","244.5",3,1,3.00050806357343,0.624972878659094,0.240879058689211,157.400221419387,"Congenital hypothyroidism"
"242","245",2,4,0.499942552223058,0.687466096484795,0.0452173781712946,3.48901884684385,"Thyroiditis"
"243","245.1",1,1,1,1,0.0127457840596285,78.4573154010539,"Thyroiditis, acute and subacute"
"244","245.2",22,14,1.57230474124805,0.242677174701573,0.768875177864442,3.32445183377606,"Chronic lymphocytic thyroiditis"
"245","245.21",13,3,4.33602611984641,0.0212346133768042,1.19123209209502,23.727504179091,"Chronic lymphocytic thyroiditis"
"246","246",18,7,2.57353480185156,0.0431920315089833,1.02520696448415,7.29185953012279,"Other disorders of thyroid"
"247","246.2",0,1,0,1,0,39.0005499686929,"Thyroid cyst"
"248","246.7",18,14,1.28607165079288,0.596400407018344,0.604063844509511,2.79530013296507,"Abnormal thyroid function"
"249","249",4,0,Inf,0.124972880620536,0.660181199687277,Inf,"Secondary diabetes mellitus"
"250","250",0,1,0,1,0,39.0005499686929,"Diabetes mellitus"
"251","250.1",65,56,1.1614659990151,0.466228206178775,0.799270364683414,1.69251639462737,"Type 1 diabetes"
"252","250.11",60,38,1.58143524586892,0.0330490498342423,1.03540623144066,2.44237375260945,"Type 1 diabetic ketoacidosis"
"253","250.12",7,1,7.00256823481139,0.0702729523356312,0.899457616404829,315.193616186098,"Type 1 diabetes nephropathy"
"254","250.13",6,0,Inf,0.0312330519201888,1.17768859146603,Inf,"Type 1 diabetic retinopathy"
"255","250.14",8,1,8.00353751058315,0.0390319940085006,1.0728191801947,354.62157097064,"Type 1 diabetic neuropathy"
"256","250.15",1,0,Inf,1,0.0256406640625,Inf,"Type 1 diabetic peripheral circulatory disorders"
"257","250.2",135,34,3.99938812874486,1.58579109715621e-15,2.72646395055383,6.0151680864432,"Type 2 diabetes"
"258","250.21",47,12,3.92614908829477,5.0144076219194e-06,2.04968206634117,8.13355825834877,"Type 2 diabetic ketoacidosis"
"259","250.22",4,1,4.00041720599322,0.374954797765157,0.395837785495157,196.860649807576,"Type 2 diabetic nephropathy"
"260","250.23",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Type 2 diabetic retinopathy"
"261","250.24",9,3,3.00137510145988,0.145908690992822,0.748772921678584,17.237432722716,"Type 2 diabetic neuropathy"
"262","250.25",0,0,0,1,0,Inf,"Type 2 diabetic peripheral circulatory disorders"
"263","250.3",46,21,2.19437946442949,0.00303034513303974,1.28251814100253,3.87315628846109,"Insulin pump user"
"264","250.4",0,0,0,1,0,Inf,"Abnormal glucose"
"265","250.41",14,5,2.80188365173396,0.0634783036627555,0.953278370526026,9.94018669441128,"Impaired fasting glucose"
"266","250.42",48,11,4.37490142425071,1.21159876256956e-06,2.23934050637604,9.34821001403229,"Other abnormal glucose"
"267","250.5",1,0,Inf,1,0.0256406640625,Inf,"Glycosuria or Acetonuria"
"268","250.6",5,0,Inf,0.0624774013343804,0.91648278640558,Inf,"Polyneuropathy in diabetes"
"269","250.7",5,0,Inf,0.0624774013343804,0.91648278640558,Inf,"Diabetic retinopathy"
"270","251",1,1,1,1,0.0127457840596285,78.4573154010539,"Other disorders of pancreatic internal secretion"
"271","251.1",37,6,6.18007906736996,1.60849987158855e-06,2.58449605319019,17.9191780048128,"Hypoglycemia"
"272","251.8",2,3,0.666631590280923,1,0.055690912424422,5.82041380410315,"Other specified disorders of pancreatic internal secretion"
"273","252",0,0,0,1,0,Inf,"Disorders of parathyroid gland"
"274","252.1",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Hyperparathyroidism"
"275","252.2",2,1,2.00008513905808,1,0.104105394076461,117.932198226899,"Hypoparathyroidism"
"276","253",7,1,7.00256823481139,0.0702729523356312,0.899457616404829,315.193616186098,"Disorders of the pituitary gland and its hypothalamic control"
"277","253.1",16,6,2.6686544501195,0.0523861788047503,0.991465170035224,8.32878934306339,"Pituitary hyperfunction"
"278","253.11",0,0,0,1,0,Inf,"Acromegaly and gigantism"
"279","253.2",27,13,2.07896604115096,0.0383384719280611,1.03595422030369,4.39043137473268,"Pituitary hypofunction"
"280","253.3",9,0,Inf,0.00390116695496904,1.97458492251398,Inf,"Posterior pituitary disorders"
"281","253.4",1,0,Inf,1,0.0256406640625,Inf,"Anterior pituitary disorders"
"282","253.7",0,0,0,1,0,Inf,"Other disorders of neurohypophysis"
"283","254",0,0,0,1,0,Inf,"Diseases of thymus gland"
"284","255",1,1,1,1,0.0127457840596285,78.4573154010539,"Disorders of adrenal glands"
"285","255.1",2,0,Inf,0.499981920086784,0.187810733292185,Inf,"Adrenal hyperfunction"
"286","255.11",3,0,Inf,0.249972880130175,0.413246541089714,Inf,"Cushing's syndrome"
"287","255.12",1,0,Inf,1,0.0256406640625,Inf,"Hyperaldosteronism"
"288","255.13",0,0,0,1,0,Inf,"Medulloadrenal hyperfunction"
"289","255.2",12,0,Inf,0.000487116890931194,2.78026788495404,Inf,"Adrenal hypofunction"
"290","255.21",1,0,Inf,1,0.0256406640625,Inf,"Glucocorticoid deficiency"
"291","255.3",3,2,1.50007892602058,1,0.171809090153529,17.9562509656687,"Adrenogenital disorders"
"292","255.9",4,1,4.00041720599322,0.374954797765157,0.395837785495157,196.860649807576,"Other disorders of adrenal glands"
"293","256",7,3,2.33407910615989,0.343661000054015,0.532683330568938,13.9904301841007,"Ovarian dysfunction"
"294","256.1",0,0,0,1,0,Inf,"Hyperestrogenism"
"295","256.4",77,41,1.88291206883657,0.00115033100437824,1.27182873306721,2.82372054866237,"Polycystic ovaries"
