"","phecode","case_w_dz","ctrl_w_dz","odds_ratio","pval","ci_low","ci_high","PheWASString"
"26","070",95,25,3.80388329390248,8.28231650359519e-11,2.42704528601704,6.17138938570225,"Viral hepatitis"
"27","070.1",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Viral hepatitis A"
"28","070.2",35,24,1.45857614945496,0.192422426825026,0.843187488519221,2.56334211125605,"Viral hepatitis B"
"29","070.3",260,42,6.21174159835999,1.25175752416992e-39,4.47035518462238,8.82682315775547,"Viral hepatitis C"
"30","070.4",22,11,2.0003267163259,0.0801040562766377,0.92954578923459,4.56912137332568,"Chronic hepatitis"
"31","070.9",5,0,Inf,0.0624950501518629,0.916383765707146,Inf,"Hepatitis NOS"
"32","071",89,17,5.24103958365477,5.79277543131954e-13,3.09634346676724,9.39641172832132,"Human immunodeficiency virus"
"33","071.1",152,43,3.5406392241594,1.72158327341648e-15,2.50864261582406,5.09160568077405,"HIV infection, symptomatic"
"34","078",201,176,1.14249716722632,0.21569512819034,0.928236073086668,1.4072164503167,"Viral warts & HPV"
"35","079",95,54,1.76038479710252,0.000976612483550745,1.24726442864991,2.50679630501903,"Viral infection"
"36","079.1",3,3,1,1,0.133918723519684,7.4672157389031,"Varicella infection"
"37","079.2",8,7,1.14287327831056,1,0.362133368603217,3.70281659527464,"Infectious mononucleosis"
"38","079.9",5,2,2.50024229569859,0.453112006185549,0.409284494362522,26.2659015798962,"Viremia, NOS"
"39","080",143,20,7.16378798134938,3.99445638983009e-24,4.46892201110014,12.0818693587733,"Postoperative infection"
"40","081",140,13,10.7883279900094,4.33014491632055e-28,6.10842998970431,20.7728667830981,"Infection/inflammation of internal prosthetic device, implant or graft"
"41","081.1",0,1,0,1,0,39.0005499686929,"Graft-versus-host disease"
"42","081.11",0,1,0,1,0,39.0005499686929,"Acute graft-versus-host disease"
"43","081.12",0,1,0,1,0,39.0005499686929,"Chronic graft-versus-host disease"
"44","090",40,19,2.1059409810334,0.00862614909409749,1.19140428289585,3.85046173669171,"Sexually transmitted infections"
"45","090.2",1,2,0.499997542835076,1,0.00848039694065096,9.60521023412963,"Gonococcal infections"
"46","090.3",1,4,0.25000778507543,0.374990100068507,0.00508087543522465,2.52630655330844,"Venereal diseases due to Chlamydia trachomatis"
"47","1000",85,24,3.54473565257777,3.453752348479e-09,2.23109301085589,5.83410865864385,"Burns"
"48","1001",69,25,2.76205674450676,6.29081553594481e-06,1.72498660570503,4.55654224244335,"Foreign body injury"
"49","1002",323,53,6.12033338200128,1.77080194982754e-48,4.56569168081366,8.3481990560582,"Symptoms concerning nutrition, metabolism, and development"
"50","1003",0,0,0,1,0,Inf,"Sudden death"
"51","1004",26,11,2.36432108347175,0.020055921383434,1.12869353596492,5.30200242969344,"Symptoms involving emotional state"
"52","1005",252,37,6.83391572287376,1.44825840484548e-40,4.82503671254013,9.9321901582837,"Other symptoms"
"53","1006",8,5,1.6000607677249,0.58103477841043,0.461487127698762,6.21675507709997,"Crushing injury"
"54","1007",15,3,5.00070674500339,0.00753377465538924,1.41459003747959,26.9501780401537,"Injury to blood vessels"
"55","1008",87,17,5.12308931252215,1.64067515870677e-12,3.02249366852599,9.19396684911502,"Internal injury to organs"
"56","1009",936,170,5.57344065999954,1.13701369620483e-129,4.72670219642523,6.60384896694107,"Injury, NOS"
"57","1010",3240,2675,1.22263647911182,5.6162098489684e-14,1.15983460655576,1.28895459193532,"Other tests"
"58","1010.1",2,6,0.333294541591348,0.289046907484407,0.0328966827547029,1.86413551330895,"nan"
"59","1011",102,37,2.75972897683053,3.166487043464e-08,1.87710932483404,4.13705587732528,"Complications of medical procedures NOS"
"60","1012",5,4,1.25001498930027,1,0.269031910117548,6.29991403095141,"Late effect"
"61","1013",284,32,8.9104214143146,9.59764085459823e-52,6.16918191991141,13.281313324164,"Asphyxia and hypoxemia"
"62","1014",6,1,6.00027710755847,0.124989605195426,0.727956640144021,275.66453146032,"Effects of heat, cold & air pressure"
"63","1015",110,12,9.18075896371395,5.26466682010491e-21,5.0486105104756,18.3126705297161,"Effects of other external causes"
"64","1019",3546,3413,1.04130057082497,0.103553484002951,0.99181419073977,1.09320162426303,"Other causes of morbidity & mortality"
"65","110",0,0,0,1,0,Inf,"Dermatophytosis / Dermatomycosis"
"66","110.1",9,6,1.50005866499864,0.607216993705821,0.476807731530466,5.12181450228016,"Dermatophytosis"
"67","110.11",273,129,2.12110378000524,5.16890744106137e-13,1.71362112251654,2.63679631894239,"Dermatophytosis of nail"
"68","110.12",65,30,2.16784563709315,0.000422710083551739,1.3859838835875,3.46213645552357,"Althete's foot"
"69","110.13",30,12,2.50083575311197,0.00790574504390561,1.24317489342422,5.36402814516448,"Dermatophytosis of the body"
"70","110.2",10,5,2.00013655965954,0.301728778755993,0.622859141949898,7.45826443010384,"Dermatomycoses"
"71","1100",7,7,1,1,0.299290822166722,3.34123175832951,"x"
"72","112",199,44,4.53358311996642,9.05290907535992e-25,3.25623497666814,6.43692212841105,"Candidiasis"
"73","112.3",10,3,3.33401173129177,0.0922685663932428,0.858300121068719,18.8502270634725,"Candidiasis of skin and nails"
"74","117",28,3,9.33686976991162,4.63803302722656e-06,2.88378835654072,48.0582128528859,"Mycoses"
"75","117.1",1,0,Inf,1,0.0256406640625001,Inf,"Histoplasmosis"
"76","117.2",0,4,0,0.124994060135192,0,1.51483772623113,"Coccidioidomycosis"
"77","117.3",1,0,Inf,1,0.0256406640625001,Inf,"Blastomycotic infection"
"78","117.4",11,0,Inf,0.0009761371780112,2.51028739997258,Inf,"Aspergillosis"
"79","130",5,0,Inf,0.0624950501518629,0.916383765707146,Inf,"Spirochetal infection"
"80","130.1",54,12,4.50271807089323,1.68282992770085e-07,2.37892986480797,9.24945639656453,"Lyme disease"
"81","131",6,6,1,1,0.267301814974911,3.74108945011787,"Protozoan infection"
"82","132",7,0,Inf,0.015622401401763,1.44139459563329,Inf,"Infestation"
"83","132.1",0,0,0,1,0,Inf,"Pediculosis & phthirus infestation"
"84","133",11,1,10.9986372327577,0.00634535941121536,1.5989213731148,472.563346461982,"Arthropod-borne diseases"
"85","134",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Helminthiases"
"86","134.1",9,0,Inf,0.0039051363635531,1.9739926267425,Inf,"Intestinal helminthiases"
"87","136",38,2,19.0125031761929,1.48593424521993e-09,4.9130015991779,162.474583745617,"Other infectious diseases"
"88","145",5,2,2.50024229569859,0.453112006185549,0.409284494362522,26.2659015798962,"Cancer of mouth"
"89","145.1",0,1,0,1,0,39.0005499686929,"Cancer of lip"
"90","145.2",12,2,6.000752263352,0.01293470278836,1.33585744224356,55.1621835126668,"Cancer of tongue"
"91","145.3",2,2,1,1,0.0725046700892349,13.7922150224151,"Cancer of major salivary glands"
"92","145.4",1,0,Inf,1,0.0256406640625001,Inf,"Cancer of the gums"
"93","145.5",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Cancer of the mouth floor"
"94","149",3,2,1.50001114227988,1,0.171822808297009,17.9534167140613,"Cancer of the upper aerodigestive tract"
"95","149.1",6,3,2.00007319016885,0.507796907237415,0.427121298688694,12.3604511323754,"Cancer of oropharynx"
"96","149.2",3,1,3.00025427919167,0.624994060041104,0.240884717537688,157.373762329975,"Cancer of nasopharynx"
"97","149.3",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Cancer of hypopharynx"
"98","149.4",24,5,4.80118869568795,0.000545356216250075,1.79563660744528,16.1133144376734,"Cancer of larynx"
"99","149.5",0,0,0,1,0,Inf,"Hx of malignant neoplasm of oral cavity and pharynx"
"100","149.9",2,1,2.000009828708,1,0.104110162674707,117.91900862641,"Cancer of of nasal cavities"
"101","150",6,3,2.00007319016885,0.507796907237415,0.427121298688694,12.3604511323754,"Esophageal cancer"
"102","151",6,3,2.00007319016885,0.507796907237415,0.427121298688694,12.3604511323754,"Stomach cancer"
"103","153",1,1,1,1,0.0127464938252323,78.45294664643,"Colorectal cancer"
"104","153.2",48,21,2.28681619017776,0.0015458035008923,1.3430095118939,4.0210994969876,"Colon cancer"
"105","153.3",33,17,1.94164744862846,0.0328048549224635,1.0507847882841,3.71701228845794,"Cancer of the lower GI tract"
"106","155",15,1,15.0059286701751,0.000518421878487647,2.30820159800542,629.849970627879,"Hepatic cancer"
"107","155.1",18,3,6.0012275093333,0.00148837390324463,1.75187891926665,31.8102616869515,"Hepatic cancer, primary"
"108","157",15,1,15.0059286701751,0.000518421878487647,2.30820159800542,629.849970627879,"Pancreatic cancer"
"109","158",20,6,3.33438102746464,0.00934824361521581,1.29122208066945,10.1465029255654,"Neoplasm of unspecified nature of digestive system"
"110","159",1,0,Inf,1,0.0256406640625001,Inf,"Cancer of the digestive organs and peritoneum"
"111","159.2",2,2,1,1,0.0725046700892349,13.7922150224151,"Malignant neoplasm of small intestine"
"112","159.3",6,2,3.00034917040836,0.289046907484407,0.536441687238145,30.3982017717892,"Malignant neoplasm of gallbladder & extrahepatic bile ducts"
"113","159.4",4,0,Inf,0.124994060135192,0.660136714767441,Inf,"Malignant neoplasm of retroperitoneum and peritoneum"
"114","164",6,2,3.00034917040836,0.289046907484407,0.536441687238145,30.3982017717892,"Cancer of intrathoracic organs"
"115","165",5,1,5.00007334509836,0.218738862621175,0.559522138368555,236.246783356766,"Cancer within the respiratory system"
"116","165.1",98,13,7.54845905114412,2.58386089972419e-17,4.21497101479086,14.6874704149422,"Lung cancer"
"117","170",0,0,0,1,0,Inf,"Cancer of bone & connective tissue"
"118","170.1",13,0,Inf,0.000243989840367696,3.04815725223078,Inf,"Bone cancer"
"119","170.2",18,7,2.57200109626909,0.0432648291491376,1.02490801967822,7.28563128561281,"Cancer of connective tissue"
"120","172",0,0,0,1,0,Inf,"Skin cancer"
"121","172.1",0,0,0,1,0,Inf,"Melanoma"
"122","172.11",32,21,1.52406184653794,0.168888340993271,0.852013096715851,2.78128409886447,"Melanomas of skin"
"123","172.2",70,90,0.77753470765282,0.132576990361297,0.560572477926412,1.07475711235947,"Non-melanoma skin cancer"
"124","172.21",28,36,0.777682762676324,0.381611718966374,0.457045112983357,1.31077021091812,"Basal cell carcinoma (new)"
"125","172.22",8,8,1,1,0.32713561433133,3.05683623607908,"Squamous cell carcinoma"
"126","172.3",6,7,0.857131127324871,1,0.237961934950123,2.97878909417752,"Carcinoma in situ of skin"
"127","173",177,260,0.679877224308534,8.13858970049271e-05,0.558277020194464,0.826374749723535,"Skin neoplasm of uncertain behavior"
"128","174",0,0,0,1,0,Inf,"Breast cancer"
"129","174.1",27,23,1.17398475619067,0.671749457000258,0.648076343051991,2.14362245730308,"Breast cancer, including in situ"
"130","174.11",173,132,1.31145275317777,0.0216853255386035,1.03930243735643,1.65806473951776,"Breast cancer"
"131","174.2",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Breast cancer [male]"
"132","174.3",12,9,1.33338925695631,0.663597166472338,0.515608400994153,3.58343308059625,"Neoplasm of uncertain behavior of breast"
"133","175",81,53,1.52896709071505,0.0192729309121652,1.06809105600785,2.20472713788696,"Acquired absence of breast"
"134","180",0,0,0,1,0,Inf,"Cervical cancer and dysplasia"
"135","180.1",15,9,1.66680830064775,0.307409959592523,0.683319111693787,4.32007742614322,"Cervical cancer"
"136","180.3",66,64,1.03128953740356,0.930119356592604,0.719913319139488,1.47815689104684,"Cervical intraepithelial neoplasia (Cervical dysplasia)"
"137","182",21,13,1.61557372597115,0.229418120918231,0.771957136891078,3.51209473427001,"Uterine cancer"
"138","184",1,4,0.25000778507543,0.374990100068507,0.00508087543522465,2.52630655330844,"Cancer of other female genital organs"
"139","184.1",2,3,0.666661714579062,1,0.055699704180363,5.81994910868541,"Ovarian cancer"
"140","184.11",17,10,1.70017105311034,0.247737783341644,0.735156279297824,4.15523144935548,"Malignant neoplasm of ovary"
"141","184.2",13,8,1.62511285276324,0.383270353929656,0.624307314429081,4.52386766937219,"Cancer of other female genital organs"
"142","185",32,27,1.18527611343626,0.602838055998075,0.687852741388273,2.05669253509186,"Prostate cancer"
"143","187",1,0,Inf,1,0.0256406640625001,Inf,"Cancer of other male genital organs"
"144","187.1",1,0,Inf,1,0.0256406640625001,Inf,"Malignant neoplasm of male genital organ"
"145","187.2",15,9,1.66680830064775,0.307409959592523,0.683319111693787,4.32007742614322,"Malignant neoplasm of testis"
"146","187.8",3,6,0.499981703127363,0.507796907237415,0.0809031959505693,2.34125528993778,"Neoplasm of uncertain behavior of male genital organs"
"147","189",0,0,0,1,0,Inf,"Cancer of kidney and urinary organs"
"148","189.1",0,0,0,1,0,Inf,"Cancer of kidney and renal pelvis"
"149","189.11",25,13,1.92342158533819,0.0729084848879756,0.947389003700217,4.0943001375365,"Renal cell carcinoma"
"150","189.12",3,1,3.00025427919167,0.624994060041104,0.240884717537688,157.373762329975,"Malignant neoplasm of renal pelvis"
"151","189.2",7,3,2.33360500854085,0.343730509123955,0.532679472644484,13.9853727862042,"Bladder cancer and neoplasms"
"152","189.21",19,9,2.11142268073333,0.0871237071610547,0.910215266708777,5.2993259291103,"Bladder cancer"
"153","189.4",5,0,Inf,0.0624950501518629,0.916383765707146,Inf,"Malignant neoplasm of kidney and other urinary organs"
"154","190",4,0,Inf,0.124994060135192,0.660136714767441,Inf,"Cancer of eye"
"155","191",102,5,20.4328345241487,1.32655707975834e-24,8.47498764002435,64.3618901015495,"Malignant neoplasm of brain and nervous system"
"156","191.1",9,1,9.00098038098126,0.0214795026669009,1.24718720924891,393.841989472472,"Cancer of brain and nervous system"
"157","191.11",110,4,27.546889106348,6.37585838504203e-28,10.4570282043971,102.912998412489,"Brain cancer"
"158","193",44,36,1.22237320485576,0.433896165079387,0.768886473140569,1.95493057964017,"Thyroid cancer"
"159","194",13,1,13.0057820567654,0.0018300871029685,1.95284180122813,551.232998261748,"Cancer of other endocrine glands"
"160","195",63,7,9.00783018754254,2.24736613732371e-12,4.12493154741275,23.312637012075,"Cancer, suspected or other"
"161","195.1",78,7,11.1520477341894,2.74127017735754e-16,5.16448936312808,28.6812570905997,"Malignant neoplasm, other"
"162","195.3",0,0,0,1,0,Inf,"Malignant neoplasm of head, face, and neck"
"163","196",98,30,3.2704633597477,1.26721085048393e-09,2.1528909035132,5.10154575729992,"Radiotherapy"
"164","197",298,80,3.73756886295722,9.83857799140826e-31,2.9106202497135,4.84752057521068,"Chemotherapy"
"165","198",82,11,7.4627713850179,1.38825845326133e-14,3.95925391577608,15.5282856437846,"Secondary malignant neoplasm"
"166","198.1",94,22,4.27731013214309,8.48116567588069e-12,2.6664869006657,7.15033850547237,"Secondary malignancy of lymph nodes"
"167","198.2",75,9,8.34189357167579,4.23567798137861e-14,4.16727189378571,18.9590865795492,"Secondary malignancy of lung"
"168","198.3",36,6,6.00265378865963,2.81902974320204e-06,2.50485564167237,17.4291109859385,"Secondary malignant neoplasm of digestive systems"
"169","198.4",66,7,9.4372301355011,3.79302953271223e-13,4.33278324965255,24.373062311953,"Secondary malignant neoplasm of liver"
"170","198.5",97,6,16.1923051925543,2.90559336670067e-22,7.17359772148525,45.1908843956118,"Secondary malignancy of brain/spine"
"171","198.6",104,11,9.46833335712851,3.69395028208728e-20,5.0780217452399,19.5540613922769,"Secondary malignancy of bone"
"172","198.7",12,0,Inf,0.00048802606590173,2.77899788854087,Inf,"Secondary malignant neoplasm of skin"
"173","199",150,65,2.31092722659101,6.30511536327967e-09,1.71585924831627,3.14182400058011,"Neoplasm of uncertain behavior"
"174","199.4",5,2,2.50024229569859,0.453112006185549,0.409284494362522,26.2659015798962,"Neurofibromatosis"
"175","200",43,14,3.07302767002767,0.000153380522575022,1.64885184791848,6.08320619273059,"Myeloproliferative disease"
"176","200.1",18,3,6.0012275093333,0.00148837390324463,1.75187891926665,31.8102616869515,"Polycythemia vera"
"177","201",17,9,1.88910773864862,0.168593661331358,0.79641997220393,4.8106625856094,"Hodgkin's disease"
"178","202",0,0,0,1,0,Inf,"Cancer of other lymphoid, histiocytic tissue"
"179","202.2",69,16,4.31583137673145,5.18275094028879e-09,2.47870016760517,7.96954630035967,"Non-Hodgkins lymphoma"
"180","202.21",12,5,2.40038914794464,0.143436213312972,0.787075836346833,8.69712986380223,"Nodular lymphoma"
"181","202.22",5,3,1.66670268085542,0.726553837354119,0.324271193372045,10.7353352486587,"Reticulosarcoma"
"182","202.23",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Lymphosarcoma"
"183","202.24",13,0,Inf,0.000243989840367696,3.04815725223078,Inf,"Large cell lymphoma"
"184","204",33,3,11.0021321939142,2.26427260046682e-07,3.45190924541649,56.0482297804022,"Leukemia"
"185","204.1",4,1,3.99987544267187,0.374990100068507,0.395834780498195,196.816476362953,"Lymphoid leukemia"
"186","204.11",13,0,Inf,0.000243989840367696,3.04815725223078,Inf,"Lymphoid leukemia, acute"
"187","204.12",11,2,5.50056626880913,0.0224543019251941,1.20044300109257,51.0594177134719,"Chronic lymphoid leukemia"
"188","204.2",7,0,Inf,0.015622401401763,1.44139459563329,Inf,"Myeloid leukemia"
"189","204.21",26,3,8.66966487807492,1.52056291415092e-05,2.65682285307285,44.7979423979618,"Myeloid leukemia, acute"
"190","204.22",17,1,17.0063784784258,0.000144819872091031,2.6640342495953,708.413182419736,"Myeloid leukemia, chronic"
"191","204.3",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Monocytic leukemia"
"192","204.4",29,3,9.67009417678762,2.54939084663922e-06,2.99731442900076,49.6158879567725,"Multiple myeloma"
"193","208",199,126,1.58118210813945,5.95561704870503e-05,1.25827617529718,1.99311167076966,"Benign neoplasm of colon"
"194","209",7,1,7.00049192931411,0.0703038377657652,0.899340059288613,315.069667952985,"Neuroendocrine tumors"
"195","210",20,11,1.81842152699048,0.149562819004733,0.830500382370849,4.20203008178405,"Benign neoplasm of lip, oral cavity, and pharynx"
"196","211",50,28,1.786317963466,0.0168195022763577,1.10296002170672,2.94718746598482,"Benign neoplasm of other parts of digestive system"
"197","212",11,1,10.9986372327577,0.00634535941121536,1.5989213731148,472.563346461982,"Benign neoplasm of respiratory and intrathoracic organs"
"198","213",8,2,4.00006534367183,0.109361078386738,0.798277654181536,38.6764721903965,"Benign neoplasm of bone and articular cartilage"
"199","214",18,9,2.00026332273654,0.122038295442954,0.85323938366288,5.05437409119274,"Lipoma"
"200","214.1",20,16,1.25007440687841,0.617668774124598,0.615409401460134,2.58013052649986,"Lipoma of skin & subcutaneous tissue"
"201","215",19,14,1.35724215194987,0.486792857701041,0.645130547199633,2.92579761073512,"Other benign neoplasm of connective and other soft tissue"
"202","216",416,622,0.666619298000797,1.45903681097813e-10,0.587086120492943,0.756341518025322,"Benign neoplasm of skin"
"203","216.1",349,388,0.898926903901263,0.160317884464587,0.775323165758604,1.04191703750858,"Screening for malignant neoplasms of the skin"
"204","217",1,1,1,1,0.0127464938252323,78.45294664643,"Vascular hamartomas and non-neoplastic nevi"
"205","217.1",8,10,0.799977733725447,0.814516197594282,0.274352845310301,2.25137159787879,"Nevus, non-neoplastic"
"206","218",0,0,0,1,0,Inf,"Benign neoplasm of uterus"
"207","218.1",308,316,0.974554849699181,0.778798627322288,0.829959238137088,1.14425485757963,"Uterine leiomyoma"
"208","218.2",7,2,3.49992085400124,0.179671907607904,0.66639170693422,34.5401013850128,"Benign neoplasm of uterus"
"209","220",12,6,2.00016824741655,0.237850868735659,0.69471068757649,6.49600770786828,"Benign neoplasm of ovary"
"210","221",2,0,Inf,0.499996040074447,0.187809055814904,Inf,"Benign female genital neoplasms"
"211","222",3,2,1.50001114227988,1,0.171822808297009,17.9534167140613,"Benign neoplasm of male genital organs"
"212","223",5,2,2.50024229569859,0.453112006185549,0.409284494362522,26.2659015798962,"Benign neoplasm of urinary organs"
"213","224",3,1,3.00025427919167,0.624994060041104,0.240884717537688,157.373762329975,"Benign neoplasm of eye"
"214","224.1",10,14,0.71424534480333,0.541217300006228,0.283816791270709,1.72900882781651,"Benign neoplasm of eye, uveal"
"215","225",51,11,4.63903511883401,2.75832134373829e-07,2.3874642419967,9.87236903666477,"Benign neoplasm of brain and other parts of nervous system"
"216","225.1",4,1,3.99987544267187,0.374990100068507,0.395834780498195,196.816476362953,"Benign neoplasm of brain, cranial nerves, meninges"
"217","225.2",0,0,0,1,0,Inf,"Benign neoplasm of spinal cord, meninges"
"218","226",7,5,1.40003476752834,0.774403342221001,0.38247584218638,5.59399794663026,"Benign neoplasm of thyroid glands"
"219","227",47,19,2.47490397816552,0.000753752828258085,1.42465293256641,4.46570730270718,"Benign neoplasm of other endocrine glands"
"220","227.1",1,0,Inf,1,0.0256406640625001,Inf,"Benign neoplasm of adrenal gland"
"221","227.2",1,0,Inf,1,0.0256406640625001,Inf,"Benign neoplasm of parathyroid gland"
"222","227.3",5,5,1,1,0.230130559918798,4.34535943576052,"Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)"
"223","228",21,3,7.00182275397295,0.00027682065272417,2.09064620025879,36.6605049157786,"Hemangioma and lymphangioma, any site"
"224","228.1",14,27,0.518417389787029,0.0595427685379744,0.251235710706542,1.02398076390469,"Hemangioma of skin & subcutaneous tissue"
"225","229",8,1,8.00072471202665,0.0390558178108684,1.07262879777277,354.462166252012,"Benign neoplasm of unspecified sites"
"226","229.1",0,0,0,1,0,Inf,"Benign neoplasm of lymph nodes"
"227","230",3,1,3.00025427919167,0.624994060041104,0.240884717537688,157.373762329975,"Kaposi's sarcoma"
"228","240",78,63,1.23838529089315,0.238024594873762,0.876921506618895,1.75478987276475,"Simple goiter"
"229","241",11,9,1.22225695436571,0.823788991961701,0.460425086117316,3.33732709005577,"Nontoxic nodular goiter"
"230","241.1",148,103,1.43790895614633,0.0053317957773567,1.11036534028951,1.86809488943138,"Nontoxic uninodular goiter"
"231","241.2",103,77,1.33820649443455,0.0619208526154152,0.98620563813689,1.82233413872356,"Nontoxic multinodular goiter"
"232","242",103,60,1.71781989001017,0.00093718295315938,1.23734193302662,2.40312576485019,"Thyrotoxicosis"
"233","242.1",48,30,1.60044121483175,0.0534708633405584,0.993497948818199,2.61652218515246,"Graves' disease"
"234","242.2",7,5,1.40003476752834,0.774403342221001,0.38247584218638,5.59399794663026,"Toxic multinodular goiter"
"235","242.3",6,7,0.857131127324871,1,0.237961934950123,2.97878909417752,"Exophthalmos"
"236","244",1389,825,1.69899678314273,6.76675297032088e-34,1.5564392917849,1.85546374277163,"Hypothyroidism"
"237","244.1",86,42,2.0490256358183,0.000124386018630696,1.40080849819621,3.03887987548458,"Iatrogenic hypothyroidism"
"238","244.2",109,64,1.70432340058844,0.000767221379484395,1.24022268662728,2.35903685939064,"Acquired hypothyroidism"
"239","244.3",4,5,0.799990406962862,1,0.15873232477253,3.71703118623761,"Iodine hypothyroidism"
"240","244.4",238,114,2.09181233745171,3.28467737444721e-11,1.66590665660533,2.63920498933259,"Hypothyroidism NOS"
"241","244.5",3,0,Inf,0.24999406011167,0.413232887993625,Inf,"Congenital hypothyroidism"
"242","245",9,14,0.642812071024999,0.4048296847649,0.245380795862757,1.59459532917682,"Thyroiditis"
"243","245.1",7,3,2.33360500854085,0.343730509123955,0.532679472644484,13.9853727862042,"Thyroiditis, acute and subacute"
"244","245.2",73,45,1.62292665598897,0.0125615069005853,1.10414234718716,2.40872421162853,"Chronic lymphocytic thyroiditis"
"245","245.21",20,10,2.00029501852683,0.0986972565698287,0.893550569405102,4.7858250239032,"Chronic lymphocytic thyroiditis"
"246","246",94,42,2.23993621766638,9.56522552920545e-06,1.54087745869308,3.30489339933068,"Other disorders of thyroid"
"247","246.2",7,2,3.49992085400124,0.179671907607904,0.66639170693422,34.5401013850128,"Thyroid cyst"
"248","246.7",40,15,2.66785024828439,0.00101333810124796,1.4417188718985,5.19848180630465,"Abnormal thyroid function"
"249","249",27,4,6.75228163622197,3.38843522308696e-05,2.35255473049262,26.5577289197593,"Secondary diabetes mellitus"
"250","250",6,1,6.00027710755847,0.124989605195426,0.727956640144021,275.66453146032,"Diabetes mellitus"
"251","250.1",259,97,2.67710057130381,3.31608030515106e-18,2.11143498685858,3.41714511497409,"Type 1 diabetes"
"252","250.11",136,51,2.67038762255883,3.95220773861617e-10,1.92181091201192,3.76077172962442,"Type 1 diabetic ketoacidosis"
"253","250.12",40,8,5.00229112063585,3.29212247510614e-06,2.30969329942732,12.373977059864,"Type 1 diabetes nephropathy"
"254","250.13",31,11,2.8192124221951,0.00288270995004343,1.37898490791471,6.21696366289591,"Type 1 diabetic retinopathy"
"255","250.14",68,17,4.00291673452766,2.15293343999533e-08,2.3262294822824,7.2682450223738,"Type 1 diabetic neuropathy"
"256","250.15",20,6,3.33438102746464,0.00934824361521581,1.29122208066945,10.1465029255654,"Type 1 diabetic peripheral circulatory disorders"
"257","250.2",2032,884,2.34182388594567,3.85095992920567e-105,2.16119067506569,2.5392767479195,"Type 2 diabetes"
"258","250.21",783,307,2.57005356192327,7.19522774655398e-49,2.24812043200389,2.94348854541588,"Type 2 diabetic ketoacidosis"
